id,start,end,road_name,road_type,black_point,signposting,radar
33604,382,383,N-5,national,0,0,0
33605,383,384,N-5,national,0,1,0
33606,384,385,N-5,national,0,1,0
33607,385,386,N-5,national,0,0,0
33608,386,387,N-5,national,0,0,1
33609,387,388,N-5,national,0,1,1
33610,388,389,N-5,national,0,1,0
33611,389,390,N-5,national,0,1,1
33612,390,391,N-5,national,0,1,1
33613,391,392,N-5,national,0,1,1
33614,392,393,N-5,national,0,1,0
33615,393,394,N-5,national,0,1,0
33616,394,395,N-5,national,1,1,0
33617,395,396,N-5,national,0,1,0
33618,0,1,N-501,national,0,0,1
33619,1,2,N-501,national,0,0,0
33620,2,3,N-501,national,0,0,1
33621,3,4,N-501,national,0,1,0
33622,4,5,N-501,national,0,0,0
33623,5,6,N-501,national,0,0,0
33624,6,7,N-501,national,0,1,0
33625,7,8,N-501,national,0,1,0
33626,8,9,N-501,national,0,1,0
33627,9,10,N-501,national,1,0,0
33628,10,11,N-501,national,0,0,0
33629,11,12,N-501,national,0,1,0
33630,12,13,N-501,national,0,0,0
33631,13,14,N-501,national,0,1,1
33632,14,15,N-501,national,0,0,0
33633,15,16,N-501,national,0,0,0
33634,16,17,N-501,national,0,0,0
33635,17,18,N-501,national,0,1,1
33636,18,19,N-501,national,0,0,0
33637,19,20,N-501,national,0,1,0
33638,20,21,N-501,national,0,0,1
33639,21,22,N-501,national,0,0,1
33640,22,23,N-501,national,0,1,1
33641,23,24,N-501,national,0,1,0
33642,24,25,N-501,national,0,1,1
33643,25,26,N-501,national,0,1,0
33644,26,27,N-501,national,0,1,0
33645,27,28,N-501,national,0,0,0
33646,28,29,N-501,national,0,0,0
33647,29,30,N-501,national,0,0,0
33648,30,31,N-501,national,0,1,1
33649,31,32,N-501,national,0,1,0
33650,32,33,N-501,national,0,0,0
33651,33,34,N-501,national,0,0,0
33652,34,35,N-501,national,0,1,0
33653,35,36,N-501,national,0,1,0
33654,36,37,N-501,national,0,1,1
33655,37,38,N-501,national,1,1,0
33656,38,39,N-501,national,0,1,0
33657,39,40,N-501,national,0,1,0
33658,40,41,N-501,national,0,1,0
33659,41,42,N-501,national,0,1,0
33660,42,43,N-501,national,0,1,0
33661,43,44,N-501,national,0,0,0
33662,44,45,N-501,national,0,0,0
33663,45,46,N-501,national,0,1,1
33664,46,47,N-501,national,0,0,0
33665,47,48,N-501,national,0,1,1
33666,48,49,N-501,national,0,1,0
33667,49,50,N-501,national,0,1,0
33668,50,51,N-501,national,1,1,0
33669,51,52,N-501,national,0,1,0
33670,52,53,N-501,national,0,1,0
33671,53,54,N-501,national,1,0,1
33672,54,55,N-501,national,0,1,0
33673,55,56,N-501,national,1,1,1
33674,56,57,N-501,national,0,1,0
33675,57,58,N-501,national,1,0,1
33676,58,59,N-501,national,0,1,0
33677,59,60,N-501,national,0,1,0
33678,60,61,N-501,national,0,1,0
33679,61,62,N-501,national,0,0,0
33680,62,63,N-501,national,0,1,1
33681,63,64,N-501,national,0,1,1
33682,64,65,N-501,national,0,0,1
33683,65,66,N-501,national,0,0,0
33684,66,67,N-501,national,0,1,0
33685,67,68,N-501,national,1,0,1
33686,68,69,N-501,national,0,1,1
33687,69,70,N-501,national,0,1,0
33688,70,71,N-501,national,1,1,1
33689,71,72,N-501,national,0,1,1
33690,72,73,N-501,national,1,0,1
33691,73,74,N-501,national,0,1,1
33692,74,75,N-501,national,0,1,0
33693,75,76,N-501,national,0,1,0
33694,76,77,N-501,national,0,1,1
33695,77,78,N-501,national,0,0,1
33696,78,79,N-501,national,0,1,0
33697,79,80,N-501,national,0,1,1
33698,80,81,N-501,national,0,1,0
33699,81,82,N-501,national,0,0,0
33700,82,83,N-501,national,1,1,1
33701,83,84,N-501,national,0,0,1
33702,84,85,N-501,national,0,1,0
33703,85,86,N-501,national,0,1,1
33704,86,87,N-501,national,0,0,0
33705,87,88,N-501,national,0,1,0
33706,6,7,N-502,national,0,0,1
33707,7,8,N-502,national,0,1,0
33708,8,9,N-502,national,0,1,0
33709,9,10,N-502,national,0,0,1
33710,10,11,N-502,national,0,1,0
33711,11,12,N-502,national,1,1,0
33712,12,13,N-502,national,0,1,0
33713,13,14,N-502,national,1,1,0
33714,14,15,N-502,national,0,1,1
33715,15,16,N-502,national,0,1,1
33716,16,17,N-502,national,0,1,1
33717,17,18,N-502,national,0,1,0
33718,18,19,N-502,national,0,1,0
33719,19,20,N-502,national,1,1,1
33720,20,21,N-502,national,0,1,0
33721,21,22,N-502,national,0,0,0
33722,22,23,N-502,national,0,1,1
33723,23,24,N-502,national,0,1,1
33724,24,25,N-502,national,0,1,0
33725,25,26,N-502,national,0,0,0
33726,26,27,N-502,national,0,1,0
33727,27,28,N-502,national,0,1,0
33728,28,29,N-502,national,0,1,0
33729,29,30,N-502,national,0,1,0
33730,30,31,N-502,national,0,1,0
33731,31,32,N-502,national,0,1,0
33732,32,33,N-502,national,0,0,1
33733,33,34,N-502,national,0,0,1
33734,34,35,N-502,national,0,1,0
33735,35,36,N-502,national,0,1,0
33736,36,37,N-502,national,0,1,0
33737,37,38,N-502,national,0,1,0
33738,38,39,N-502,national,0,1,1
33739,39,40,N-502,national,0,0,0
33740,40,41,N-502,national,0,0,0
33741,41,42,N-502,national,0,1,0
33742,42,43,N-502,national,1,1,0
33743,43,44,N-502,national,0,1,0
33744,44,45,N-502,national,0,1,0
33745,45,46,N-502,national,0,1,0
33746,46,47,N-502,national,0,1,0
33747,47,48,N-502,national,0,1,1
33748,48,49,N-502,national,0,1,0
33749,49,50,N-502,national,0,1,0
33750,50,51,N-502,national,0,1,0
33751,51,52,N-502,national,0,0,0
33752,52,53,N-502,national,0,1,0
33753,53,54,N-502,national,0,0,0
33754,54,55,N-502,national,0,0,1
33755,55,56,N-502,national,0,1,0
33756,56,57,N-502,national,1,1,0
33757,57,58,N-502,national,0,1,0
33758,58,59,N-502,national,0,1,0
33759,59,60,N-502,national,0,1,0
33760,60,61,N-502,national,1,0,1
33761,61,62,N-502,national,0,0,0
33762,62,63,N-502,national,0,0,1
33763,63,64,N-502,national,0,1,1
33764,64,65,N-502,national,0,0,0
33765,65,66,N-502,national,0,0,0
33766,66,67,N-502,national,0,1,0
33767,67,68,N-502,national,0,0,1
33768,68,69,N-502,national,0,1,0
33769,69,70,N-502,national,0,0,0
33770,70,71,N-502,national,0,1,0
33771,71,72,N-502,national,0,1,1
33772,72,73,N-502,national,0,0,0
33773,73,74,N-502,national,0,0,1
33774,74,75,N-502,national,0,0,0
33775,75,76,N-502,national,0,1,0
33776,76,77,N-502,national,0,0,1
33777,77,78,N-502,national,0,0,1
33778,78,79,N-502,national,0,0,1
33779,79,80,N-502,national,0,0,1
33780,80,81,N-502,national,0,1,1
33781,81,82,N-502,national,0,1,0
33782,82,83,N-502,national,0,0,0
33783,83,84,N-502,national,0,1,1
33784,84,85,N-502,national,1,1,0
33785,85,86,N-502,national,0,0,0
33786,86,87,N-502,national,0,0,0
33787,87,88,N-502,national,0,1,1
33788,88,89,N-502,national,0,1,0
33789,89,90,N-502,national,0,0,1
33790,90,91,N-502,national,0,0,0
33791,91,92,N-502,national,0,1,0
33792,92,93,N-502,national,1,0,0
33793,93,94,N-502,national,0,1,0
33794,94,95,N-502,national,0,0,1
33795,95,96,N-502,national,0,1,0
33796,96,97,N-502,national,0,0,0
33797,97,98,N-502,national,0,1,0
33798,98,99,N-502,national,0,0,0
33799,99,100,N-502,national,0,0,0
33800,100,101,N-502,national,0,1,1
33801,101,102,N-502,national,0,1,0
33802,102,103,N-502,national,1,1,0
33803,103,104,N-502,national,0,0,0
33804,104,105,N-502,national,0,1,0
33805,105,106,N-502,national,0,1,0
33806,106,107,N-502,national,0,0,1
33807,107,108,N-502,national,0,0,0
33808,108,109,N-502,national,0,0,0
33809,109,110,N-502,national,0,1,0
33810,110,111,N-502,national,0,1,0
33811,111,112,N-502,national,0,1,1
33812,112,113,N-502,national,0,1,0
33813,113,114,N-502,national,1,1,0
33814,114,115,N-502,national,0,1,0
33815,115,116,N-502,national,0,1,1
33816,116,117,N-502,national,0,0,0
33817,117,118,N-502,national,0,1,0
33818,118,119,N-502,national,0,0,0
33819,119,120,N-502,national,0,0,1
33820,120,121,N-502,national,0,0,0
33821,121,122,N-502,national,0,1,1
33822,122,123,N-502,national,0,1,1
33823,123,124,N-502,national,0,0,0
33824,124,125,N-502,national,0,1,0
33825,125,126,N-502,national,0,0,1
33826,126,127,N-502,national,0,0,0
33827,127,128,N-502,national,0,1,1
33828,128,129,N-502,national,0,0,0
33829,129,130,N-502,national,0,1,0
33830,130,131,N-502,national,0,1,1
33831,131,132,N-502,national,0,1,0
33832,132,133,N-502,national,0,1,0
33833,133,134,N-502,national,1,0,0
33834,134,135,N-502,national,0,1,1
33835,135,136,N-502,national,0,1,0
33836,136,137,N-502,national,0,1,1
33837,137,138,N-502,national,0,1,0
33838,138,139,N-502,national,0,1,0
33839,139,140,N-502,national,0,1,1
33840,140,141,N-502,national,0,0,0
33841,141,142,N-502,national,0,0,0
33842,142,143,N-502,national,0,1,1
33843,143,144,N-502,national,0,1,0
33844,144,145,N-502,national,0,0,0
33845,145,146,N-502,national,0,1,1
33846,146,147,N-502,national,1,1,0
33847,147,148,N-502,national,0,1,0
33848,148,149,N-502,national,0,0,0
33849,149,150,N-502,national,0,1,0
33850,150,151,N-502,national,0,0,0
33851,151,152,N-502,national,0,0,0
33852,152,153,N-502,national,0,1,0
33853,153,154,N-502,national,0,1,1
33854,154,155,N-502,national,0,1,1
33855,155,156,N-502,national,0,1,0
33856,156,157,N-502,national,0,1,0
33857,157,158,N-502,national,0,0,0
33858,158,159,N-502,national,0,1,0
33859,159,160,N-502,national,0,0,0
33860,160,161,N-502,national,0,1,0
33861,161,162,N-502,national,0,1,0
33862,162,163,N-502,national,0,1,1
33863,163,164,N-502,national,0,0,0
33864,164,165,N-502,national,0,1,0
33865,165,166,N-502,national,0,1,0
33866,166,167,N-502,national,0,1,1
33867,167,168,N-502,national,0,0,0
33868,168,169,N-502,national,0,1,1
33869,169,170,N-502,national,1,1,1
33870,170,171,N-502,national,0,0,0
33871,171,172,N-502,national,0,1,1
33872,172,173,N-502,national,0,1,0
33873,173,174,N-502,national,0,1,0
33874,174,175,N-502,national,0,1,0
33875,175,176,N-502,national,0,1,0
33876,176,177,N-502,national,0,1,0
33877,177,178,N-502,national,0,0,0
33878,178,179,N-502,national,0,1,0
33879,179,180,N-502,national,0,0,1
33880,180,181,N-502,national,0,1,0
33881,181,182,N-502,national,0,0,0
33882,182,183,N-502,national,0,1,1
33883,183,184,N-502,national,0,0,0
33884,184,185,N-502,national,0,1,0
33885,185,186,N-502,national,0,1,0
33886,186,187,N-502,national,0,1,0
33887,187,188,N-502,national,0,0,0
33888,188,189,N-502,national,0,1,0
33889,189,190,N-502,national,0,1,0
33890,190,191,N-502,national,0,1,0
33891,191,192,N-502,national,0,1,0
33892,192,193,N-502,national,0,0,1
33893,193,194,N-502,national,0,1,0
33894,194,195,N-502,national,0,1,1
33895,195,196,N-502,national,0,1,0
33896,196,197,N-502,national,1,1,0
33897,197,198,N-502,national,0,0,0
33898,198,199,N-502,national,0,0,0
33899,199,200,N-502,national,0,0,0
33900,200,201,N-502,national,1,1,1
33901,201,202,N-502,national,0,1,1
33902,202,203,N-502,national,1,0,0
33903,203,204,N-502,national,0,1,0
33904,204,205,N-502,national,0,0,0
33905,205,206,N-502,national,1,0,0
33906,206,207,N-502,national,0,1,0
33907,207,208,N-502,national,0,1,1
33908,208,209,N-502,national,0,1,1
33909,209,210,N-502,national,0,1,0
33910,210,211,N-502,national,0,1,1
33911,211,212,N-502,national,0,1,0
33912,212,213,N-502,national,0,1,1
33913,213,214,N-502,national,0,1,1
33914,214,215,N-502,national,0,1,0
33915,215,216,N-502,national,0,1,1
33916,216,217,N-502,national,0,1,0
33917,217,218,N-502,national,0,1,0
33918,218,219,N-502,national,0,1,0
33919,219,220,N-502,national,0,0,1
33920,220,221,N-502,national,0,1,1
33921,221,222,N-502,national,0,0,0
33922,222,223,N-502,national,0,1,1
33923,223,224,N-502,national,0,1,0
33924,224,225,N-502,national,0,1,0
33925,225,226,N-502,national,0,0,0
33926,226,227,N-502,national,0,1,0
33927,227,228,N-502,national,1,0,0
33928,228,229,N-502,national,0,1,0
33929,229,230,N-502,national,0,0,1
33930,230,231,N-502,national,0,0,0
33931,231,232,N-502,national,0,0,0
33932,232,233,N-502,national,0,1,0
33933,233,234,N-502,national,0,0,1
33934,234,235,N-502,national,0,1,0
33935,235,236,N-502,national,0,0,0
33936,236,237,N-502,national,0,1,1
33937,237,238,N-502,national,0,1,1
33938,238,239,N-502,national,0,1,0
33939,239,240,N-502,national,1,0,0
33940,240,241,N-502,national,0,1,0
33941,241,242,N-502,national,0,1,0
33942,242,243,N-502,national,0,1,0
33943,243,244,N-502,national,0,1,0
33944,244,245,N-502,national,0,1,0
33945,245,246,N-502,national,0,1,1
33946,246,247,N-502,national,0,1,0
33947,247,248,N-502,national,0,0,0
33948,248,249,N-502,national,0,1,0
33949,249,250,N-502,national,1,1,0
33950,250,251,N-502,national,0,1,1
33951,251,252,N-502,national,0,0,0
33952,252,253,N-502,national,0,1,1
33953,253,254,N-502,national,0,1,1
33954,254,255,N-502,national,0,1,0
33955,255,256,N-502,national,0,0,0
33956,256,257,N-502,national,0,1,0
33957,257,258,N-502,national,0,1,0
33958,258,259,N-502,national,0,1,1
33959,259,260,N-502,national,0,0,0
33960,260,261,N-502,national,0,1,0
33961,261,262,N-502,national,0,0,0
33962,262,263,N-502,national,0,1,0
33963,263,264,N-502,national,0,0,0
33964,264,265,N-502,national,0,0,0
33965,265,266,N-502,national,0,1,1
33966,266,267,N-502,national,0,1,0
33967,267,268,N-502,national,0,0,0
33968,268,269,N-502,national,0,1,0
33969,269,270,N-502,national,1,0,1
33970,270,271,N-502,national,0,1,0
33971,271,272,N-502,national,0,1,0
33972,272,273,N-502,national,0,0,0
33973,273,274,N-502,national,1,1,0
33974,274,275,N-502,national,0,1,0
33975,275,276,N-502,national,0,1,0
33976,276,277,N-502,national,0,1,1
33977,277,278,N-502,national,0,1,0
33978,278,279,N-502,national,0,0,1
33979,279,280,N-502,national,0,1,0
33980,280,281,N-502,national,0,0,1
33981,281,282,N-502,national,0,0,0
33982,282,283,N-502,national,1,1,1
33983,283,284,N-502,national,0,1,0
33984,284,285,N-502,national,0,0,0
33985,285,286,N-502,national,0,1,1
33986,286,287,N-502,national,0,0,0
33987,287,288,N-502,national,0,1,0
33988,288,289,N-502,national,0,0,1
33989,289,290,N-502,national,0,0,0
33990,290,291,N-502,national,0,1,1
33991,291,292,N-502,national,0,0,1
33992,292,293,N-502,national,0,0,0
33993,293,294,N-502,national,0,0,1
33994,294,295,N-502,national,0,1,0
33995,295,296,N-502,national,0,0,1
33996,296,297,N-502,national,0,1,0
33997,297,298,N-502,national,0,0,0
33998,298,299,N-502,national,1,0,1
33999,299,300,N-502,national,0,1,1
34000,300,301,N-502,national,0,1,0
34001,301,302,N-502,national,0,1,1
34002,302,303,N-502,national,1,1,0
34003,303,304,N-502,national,0,1,0
34004,304,305,N-502,national,0,1,0
34005,305,306,N-502,national,0,1,0
34006,306,307,N-502,national,0,1,0
34007,307,308,N-502,national,1,1,0
34008,308,309,N-502,national,0,1,0
34009,309,310,N-502,national,0,1,0
34010,310,311,N-502,national,0,1,0
34011,311,312,N-502,national,0,0,1
34012,312,313,N-502,national,0,1,0
34013,313,314,N-502,national,0,0,1
34014,314,315,N-502,national,0,0,1
34015,315,316,N-502,national,1,1,1
34016,316,317,N-502,national,1,1,0
34017,317,318,N-502,national,0,1,1
34018,318,319,N-502,national,0,1,0
34019,319,320,N-502,national,0,1,0
34020,320,321,N-502,national,0,1,0
34021,321,322,N-502,national,0,0,0
34022,322,323,N-502,national,0,0,0
34023,323,324,N-502,national,0,1,0
34024,324,325,N-502,national,0,0,1
34025,325,326,N-502,national,0,1,1
34026,326,327,N-502,national,0,1,0
34027,327,328,N-502,national,0,0,0
34028,328,329,N-502,national,0,1,0
34029,329,330,N-502,national,1,1,1
34030,330,331,N-502,national,0,0,0
34031,331,332,N-502,national,0,1,0
34032,332,333,N-502,national,0,1,0
34033,333,334,N-502,national,0,1,1
34034,334,335,N-502,national,0,1,0
34035,335,336,N-502,national,0,0,0
34036,336,337,N-502,national,0,1,0
34037,337,338,N-502,national,0,1,0
34038,338,339,N-502,national,0,1,1
34039,339,340,N-502,national,0,0,0
34040,340,341,N-502,national,0,0,0
34041,341,342,N-502,national,0,1,0
34042,342,343,N-502,national,0,1,0
34043,343,344,N-502,national,0,0,0
34044,344,345,N-502,national,0,0,0
34045,345,346,N-502,national,0,0,0
34046,346,347,N-502,national,0,1,0
34047,347,348,N-502,national,0,0,1
34048,348,349,N-502,national,0,0,0
34049,349,350,N-502,national,0,1,1
34050,350,351,N-502,national,0,0,0
34051,351,352,N-502,national,0,1,0
34052,352,353,N-502,national,0,0,0
34053,353,354,N-502,national,0,0,0
34054,354,355,N-502,national,1,0,1
34055,355,356,N-502,national,0,0,1
34056,356,357,N-502,national,1,1,0
34057,357,358,N-502,national,0,1,1
34058,358,359,N-502,national,0,0,0
34059,359,360,N-502,national,0,1,1
34060,360,361,N-502,national,0,1,0
34061,361,362,N-502,national,0,1,1
34062,362,363,N-502,national,0,0,0
34063,363,364,N-502,national,0,1,0
34064,364,365,N-502,national,0,0,1
34065,365,366,N-502,national,0,1,0
34066,366,367,N-502,national,0,1,0
34067,367,368,N-502,national,0,1,0
34068,368,369,N-502,national,0,1,1
34069,369,370,N-502,national,0,1,0
34070,370,371,N-502,national,0,1,0
34071,371,372,N-502,national,0,1,1
34072,372,373,N-502,national,0,1,0
34073,373,374,N-502,national,1,0,0
34074,374,375,N-502,national,1,1,0
34075,375,376,N-502,national,0,0,0
34076,376,377,N-502,national,0,1,0
34077,377,378,N-502,national,0,1,0
34078,378,379,N-502,national,0,1,0
34079,379,380,N-502,national,0,0,1
34080,380,381,N-502,national,0,0,0
34081,381,382,N-502,national,0,0,1
34082,382,383,N-502,national,0,1,0
34083,383,384,N-502,national,1,0,0
34084,384,385,N-502,national,0,1,0
34085,385,386,N-502,national,0,0,1
34086,386,387,N-502,national,0,0,0
34087,387,388,N-502,national,0,0,1
34088,388,389,N-502,national,0,0,0
34089,389,390,N-502,national,0,1,0
34090,390,391,N-502,national,1,1,0
34091,391,392,N-502,national,1,1,0
34092,111,112,N-502A,national,0,1,0
34093,112,113,N-502A,national,0,1,1
34094,113,114,N-502A,national,0,0,1
34095,114,115,N-502A,national,0,1,0
34096,115,116,N-502A,national,0,1,0
34097,116,117,N-502A,national,1,1,0
34098,117,118,N-502A,national,0,1,1
34099,118,119,N-502A,national,0,1,0
34100,119,120,N-502A,national,0,1,0
34101,120,121,N-502A,national,0,0,0
34102,121,122,N-502A,national,0,0,1
34103,122,123,N-502A,national,0,0,0
34104,123,124,N-502A,national,0,1,1
34105,124,125,N-502A,national,0,0,1
34106,125,126,N-502A,national,1,0,0
34107,126,127,N-502A,national,0,1,0
34108,127,128,N-502A,national,0,0,0
34109,128,129,N-502A,national,0,0,0
34110,129,130,N-502A,national,0,1,1
34111,130,131,N-502A,national,0,0,0
34112,131,132,N-502A,national,0,1,0
34113,132,133,N-502A,national,0,1,0
34114,133,134,N-502A,national,0,0,0
34115,134,135,N-502A,national,0,0,0
34116,135,136,N-502A,national,0,0,0
34117,136,137,N-502A,national,0,0,1
34118,137,138,N-502A,national,0,1,0
34119,138,139,N-502A,national,0,0,0
34120,139,140,N-502A,national,0,1,1
34121,140,141,N-502A,national,0,1,0
34122,141,142,N-502A,national,0,0,1
34123,142,143,N-502A,national,0,1,0
34124,143,144,N-502A,national,0,1,0
34125,144,145,N-502A,national,0,1,0
34126,145,146,N-502A,national,0,1,1
34127,146,147,N-502A,national,0,0,1
34128,147,148,N-502A,national,0,0,1
34129,148,149,N-502A,national,0,0,0
34130,149,150,N-502A,national,0,1,1
34131,150,151,N-502A,national,0,1,1
34132,151,152,N-502A,national,0,1,1
34133,152,153,N-502A,national,0,1,1
34134,153,154,N-502A,national,0,1,0
34135,154,155,N-502A,national,0,1,1
34136,155,156,N-502A,national,0,1,1
34137,156,157,N-502A,national,0,1,1
34138,157,158,N-502A,national,0,1,1
34139,158,159,N-502A,national,0,0,0
34140,159,160,N-502A,national,0,0,0
34141,160,161,N-502A,national,0,1,0
34142,161,162,N-502A,national,0,0,0
34143,162,163,N-502A,national,0,0,0
34144,163,164,N-502A,national,0,0,0
34145,164,165,N-502A,national,0,1,1
34146,165,166,N-502A,national,0,1,0
34147,166,167,N-502A,national,0,0,0
34148,167,168,N-502A,national,0,1,0
34149,168,169,N-502A,national,0,0,0
34150,169,170,N-502A,national,0,0,0
34151,170,171,N-502A,national,0,1,0
34152,171,172,N-502A,national,0,0,0
34153,172,173,N-502A,national,0,0,0
34154,173,174,N-502A,national,0,0,0
34155,174,175,N-502A,national,0,0,1
34156,175,176,N-502A,national,0,0,0
34157,176,177,N-502A,national,0,1,1
34158,177,178,N-502A,national,0,1,1
34159,178,179,N-502A,national,0,1,0
34160,179,180,N-502A,national,1,1,1
34161,180,181,N-502A,national,0,1,0
34162,181,182,N-502A,national,0,1,0
34163,182,183,N-502A,national,0,1,1
34164,183,184,N-502A,national,0,1,0
34165,184,185,N-502A,national,1,1,0
34166,185,186,N-502A,national,0,1,0
34167,186,187,N-502A,national,0,1,0
34168,187,188,N-502A,national,0,1,0
34169,188,189,N-502A,national,0,1,1
34170,189,190,N-502A,national,1,0,0
34171,190,191,N-502A,national,0,1,0
34172,191,192,N-502A,national,0,0,0
34173,192,193,N-502A,national,0,0,0
34174,193,194,N-502A,national,0,1,0
34175,194,195,N-502A,national,0,0,0
34176,195,196,N-502A,national,0,0,1
34177,196,197,N-502A,national,0,1,1
34178,197,198,N-502A,national,0,0,0
34179,198,199,N-502A,national,0,1,0
34180,199,200,N-502A,national,0,1,0
34181,200,201,N-502A,national,0,1,0
34182,201,202,N-502A,national,0,0,0
34183,202,203,N-502A,national,0,0,0
34184,203,204,N-502A,national,0,1,0
34185,204,205,N-502A,national,0,1,1
34186,205,206,N-502A,national,0,1,0
34187,206,207,N-502A,national,0,1,1
34188,207,208,N-502A,national,0,0,0
34189,208,209,N-502A,national,0,1,0
34190,209,210,N-502A,national,0,1,1
34191,210,211,N-502A,national,0,1,0
34192,211,212,N-502A,national,0,1,0
34193,212,213,N-502A,national,0,0,0
34194,213,214,N-502A,national,0,1,0
34195,214,215,N-502A,national,0,0,1
34196,215,216,N-502A,national,0,1,0
34197,216,217,N-502A,national,1,0,0
34198,217,218,N-502A,national,0,1,1
34199,218,219,N-502A,national,0,0,1
34200,219,220,N-502A,national,0,0,0
34201,220,221,N-502A,national,0,1,1
34202,221,222,N-502A,national,0,1,1
34203,222,223,N-502A,national,0,1,0
34204,223,224,N-502A,national,0,0,0
34205,224,225,N-502A,national,0,1,1
34206,225,226,N-502A,national,0,0,0
34207,226,227,N-502A,national,0,0,0
34208,227,228,N-502A,national,0,1,1
34209,228,229,N-502A,national,0,1,0
34210,229,230,N-502A,national,0,1,1
34211,230,231,N-502A,national,0,1,0
34212,231,232,N-502A,national,1,1,0
34213,232,233,N-502A,national,0,0,0
34214,233,234,N-502A,national,0,0,1
34215,234,235,N-502A,national,0,0,0
34216,235,236,N-502A,national,0,0,1
34217,236,237,N-502A,national,0,1,1
34218,237,238,N-502A,national,0,1,0
34219,238,239,N-502A,national,0,1,0
34220,239,240,N-502A,national,0,1,0
34221,240,241,N-502A,national,0,1,1
34222,241,242,N-502A,national,0,1,0
34223,242,243,N-502A,national,0,1,0
34224,243,244,N-502A,national,1,1,0
34225,244,245,N-502A,national,0,1,1
34226,245,246,N-502A,national,0,1,1
34227,246,247,N-502A,national,0,1,0
34228,247,248,N-502A,national,0,1,1
34229,248,249,N-502A,national,0,1,1
34230,249,250,N-502A,national,0,1,0
34231,250,251,N-502A,national,0,1,0
34232,251,252,N-502A,national,0,1,0
34233,252,253,N-502A,national,0,0,1
34234,253,254,N-502A,national,0,1,1
34235,254,255,N-502A,national,0,1,1
34236,255,256,N-502A,national,1,0,0
34237,256,257,N-502A,national,0,1,1
34238,257,258,N-502A,national,0,0,0
34239,258,259,N-502A,national,0,1,0
34240,259,260,N-502A,national,0,1,0
34241,260,261,N-502A,national,0,1,0
34242,261,262,N-502A,national,1,1,1
34243,262,263,N-502A,national,0,1,1
34244,263,264,N-502A,national,0,1,0
34245,264,265,N-502A,national,0,1,0
34246,265,266,N-502A,national,0,1,1
34247,266,267,N-502A,national,0,1,0
34248,267,268,N-502A,national,1,1,0
34249,268,269,N-502A,national,0,0,0
34250,269,270,N-502A,national,0,1,0
34251,270,271,N-502A,national,0,1,1
34252,271,272,N-502A,national,0,1,0
34253,272,273,N-502A,national,1,0,0
34254,273,274,N-502A,national,0,0,0
34255,274,275,N-502A,national,0,0,0
34256,275,276,N-502A,national,0,1,0
34257,276,277,N-502A,national,0,0,0
34258,277,278,N-502A,national,0,0,0
34259,278,279,N-502A,national,1,1,1
34260,279,280,N-502A,national,1,0,0
34261,280,281,N-502A,national,0,1,0
34262,281,282,N-502A,national,0,1,1
34263,282,283,N-502A,national,0,0,0
34264,283,284,N-502A,national,0,0,0
34265,284,285,N-502A,national,0,0,0
34266,285,286,N-502A,national,0,0,0
34267,286,287,N-502A,national,0,0,1
34268,287,288,N-502A,national,0,1,0
34269,288,289,N-502A,national,0,1,0
34270,289,290,N-502A,national,0,1,1
34271,290,291,N-502A,national,0,0,0
34272,291,292,N-502A,national,0,0,0
34273,292,293,N-502A,national,0,0,0
34274,293,294,N-502A,national,0,0,1
34275,294,295,N-502A,national,0,0,0
34276,295,296,N-502A,national,0,1,0
34277,296,297,N-502A,national,0,0,0
34278,297,298,N-502A,national,0,0,0
34279,298,299,N-502A,national,0,1,1
34280,299,300,N-502A,national,0,0,0
34281,300,301,N-502A,national,0,0,0
34282,301,302,N-502A,national,0,0,0
34283,302,303,N-502A,national,0,1,0
34284,303,304,N-502A,national,0,1,0
34285,304,305,N-502A,national,1,1,0
34286,305,306,N-502A,national,0,0,0
34287,306,307,N-502A,national,0,1,0
34288,307,308,N-502A,national,1,1,1
34289,308,309,N-502A,national,0,1,0
34290,309,310,N-502A,national,0,1,0
34291,310,311,N-502A,national,0,0,0
34292,311,312,N-502A,national,0,1,0
34293,312,313,N-502A,national,0,0,1
34294,313,314,N-502A,national,0,0,0
34295,314,315,N-502A,national,0,0,0
34296,315,316,N-502A,national,0,0,1
34297,316,317,N-502A,national,0,1,0
34298,317,318,N-502A,national,0,1,0
34299,318,319,N-502A,national,0,1,1
34300,319,320,N-502A,national,1,0,0
34301,320,321,N-502A,national,0,0,0
34302,321,322,N-502A,national,0,1,1
34303,322,323,N-502A,national,0,1,0
34304,323,324,N-502A,national,0,1,0
34305,324,325,N-502A,national,1,1,0
34306,325,326,N-502A,national,0,1,1
34307,326,327,N-502A,national,0,1,0
34308,327,328,N-502A,national,0,1,0
34309,0,1,N-521,national,0,0,0
34310,1,2,N-521,national,1,0,1
34311,2,3,N-521,national,0,0,1
34312,3,4,N-521,national,0,1,0
34313,4,5,N-521,national,0,1,0
34314,5,6,N-521,national,0,0,0
34315,6,7,N-521,national,0,1,1
34316,7,8,N-521,national,0,1,0
34317,8,9,N-521,national,0,1,0
34318,9,10,N-521,national,0,1,1
34319,10,11,N-521,national,0,1,1
34320,11,12,N-521,national,0,1,1
34321,12,13,N-521,national,0,1,1
34322,13,14,N-521,national,0,1,0
34323,14,15,N-521,national,1,0,0
34324,15,16,N-521,national,0,1,0
34325,16,17,N-521,national,0,1,1
34326,17,18,N-521,national,0,1,1
34327,18,19,N-521,national,1,1,1
