start,end,road_name,road_type,black_point,signposting,radar
72,73,N-630,national,0,1,1
73,74,N-630,national,0,0,1
74,75,N-630,national,0,1,0
75,76,N-630,national,0,1,0
76,77,N-630,national,0,0,0
77,78,N-630,national,1,0,1
78,79,N-630,national,1,1,0
79,80,N-630,national,0,1,0
80,81,N-630,national,0,0,1
81,82,N-630,national,1,1,0
82,83,N-630,national,0,1,0
83,84,N-630,national,0,1,1
84,85,N-630,national,0,1,0
85,86,N-630,national,0,1,0
86,87,N-630,national,0,1,0
87,88,N-630,national,0,1,0
88,89,N-630,national,0,0,0
89,90,N-630,national,0,1,0
90,91,N-630,national,0,1,0
91,92,N-630,national,0,1,0
92,93,N-630,national,0,0,1
93,94,N-630,national,0,1,0
94,95,N-630,national,0,1,0
95,96,N-630,national,1,1,1
96,97,N-630,national,0,0,0
97,98,N-630,national,0,0,0
98,99,N-630,national,0,1,0
99,100,N-630,national,0,1,0
100,101,N-630,national,0,0,1
101,102,N-630,national,0,1,0
102,103,N-630,national,0,1,0
103,104,N-630,national,0,0,0
104,105,N-630,national,0,0,1
105,106,N-630,national,0,1,1
106,107,N-630,national,0,1,1
107,108,N-630,national,1,1,0
108,109,N-630,national,0,0,0
109,110,N-630,national,0,1,0
110,111,N-630,national,0,0,1
111,112,N-630,national,0,1,0
112,113,N-630,national,0,1,1
113,114,N-630,national,0,0,1
114,115,N-630,national,0,1,0
115,116,N-630,national,0,1,1
116,117,N-630,national,0,1,0
117,118,N-630,national,0,0,0
118,119,N-630,national,0,1,0
119,120,N-630,national,0,1,0
120,121,N-630,national,0,0,1
121,122,N-630,national,0,1,0
122,123,N-630,national,0,1,0
123,124,N-630,national,0,1,1
124,125,N-630,national,0,0,0
125,126,N-630,national,0,1,0
126,127,N-630,national,0,1,1
127,128,N-630,national,0,1,0
128,129,N-630,national,0,0,0
129,130,N-630,national,0,0,0
130,131,N-630,national,0,0,0
131,132,N-630,national,0,1,0
132,133,N-630,national,0,0,1
133,134,N-630,national,0,1,1
134,135,N-630,national,1,0,1
135,136,N-630,national,0,0,1
136,137,N-630,national,0,1,0
137,138,N-630,national,0,1,0
138,139,N-630,national,0,0,1
139,140,N-630,national,0,0,0
140,141,N-630,national,0,1,1
141,142,N-630,national,0,0,0
142,143,N-630,national,0,1,0
143,144,N-630,national,0,0,0
144,145,N-630,national,0,1,0
145,146,N-630,national,0,0,0
146,147,N-630,national,0,0,0
147,148,N-630,national,1,0,0
148,149,N-630,national,0,0,0
149,150,N-630,national,0,1,0
150,151,N-630,national,0,0,0
151,152,N-630,national,0,1,0
152,153,N-630,national,0,1,1
153,154,N-630,national,1,0,1
154,155,N-630,national,0,0,1
155,156,N-630,national,0,0,0
156,157,N-630,national,0,0,1
157,158,N-630,national,0,1,0
158,159,N-630,national,0,0,0
159,160,N-630,national,0,0,0
160,161,N-630,national,1,1,0
161,162,N-630,national,1,1,1
162,163,N-630,national,0,0,1
163,164,N-630,national,0,1,0
164,165,N-630,national,0,1,0
165,166,N-630,national,0,1,0
166,167,N-630,national,0,0,0
167,168,N-630,national,0,1,1
168,169,N-630,national,0,0,0
169,170,N-630,national,1,1,0
170,171,N-630,national,0,1,0
171,172,N-630,national,1,1,0
172,173,N-630,national,0,0,0
173,174,N-630,national,0,0,0
174,175,N-630,national,0,1,0
175,176,N-630,national,0,1,0
176,177,N-630,national,1,0,0
177,178,N-630,national,0,1,0
178,179,N-630,national,0,1,0
179,180,N-630,national,0,1,1
180,181,N-630,national,0,1,0
181,182,N-630,national,0,1,0
182,183,N-630,national,0,1,0
183,184,N-630,national,0,1,0
184,185,N-630,national,0,1,0
185,186,N-630,national,0,1,0
186,187,N-630,national,0,0,0
187,188,N-630,national,0,1,0
188,189,N-630,national,1,1,0
189,190,N-630,national,0,1,0
190,191,N-630,national,1,1,1
191,192,N-630,national,0,1,0
192,193,N-630,national,0,0,1
193,194,N-630,national,0,0,0
194,195,N-630,national,0,1,0
195,196,N-630,national,0,1,0
196,197,N-630,national,0,0,0
197,198,N-630,national,0,1,0
198,199,N-630,national,0,1,1
199,200,N-630,national,0,0,0
200,201,N-630,national,0,0,1
201,202,N-630,national,0,0,1
202,203,N-630,national,0,1,0
203,204,N-630,national,0,1,0
204,205,N-630,national,0,0,0
205,206,N-630,national,0,0,0
206,207,N-630,national,0,1,0
207,208,N-630,national,0,0,1
208,209,N-630,national,0,1,1
209,210,N-630,national,0,0,1
210,211,N-630,national,0,1,0
211,212,N-630,national,0,0,0
212,213,N-630,national,1,1,1
213,214,N-630,national,0,1,0
214,215,N-630,national,0,0,1
215,216,N-630,national,0,1,0
216,217,N-630,national,0,0,1
217,218,N-630,national,0,0,1
218,219,N-630,national,0,1,0
219,220,N-630,national,0,0,0
220,221,N-630,national,0,1,0
221,222,N-630,national,1,0,0
222,223,N-630,national,0,1,1
223,224,N-630,national,0,1,0
224,225,N-630,national,1,0,1
225,226,N-630,national,0,1,0
226,227,N-630,national,0,1,0
227,228,N-630,national,0,1,0
228,229,N-630,national,0,0,0
229,230,N-630,national,0,1,1
230,231,N-630,national,0,1,0
231,232,N-630,national,0,1,0
232,233,N-630,national,0,0,0
233,234,N-630,national,0,0,0
234,235,N-630,national,0,1,0
235,236,N-630,national,0,0,0
236,237,N-630,national,1,0,1
237,238,N-630,national,0,1,1
238,239,N-630,national,0,0,0
239,240,N-630,national,0,0,0
240,241,N-630,national,0,1,1
241,242,N-630,national,0,1,1
242,243,N-630,national,0,0,0
243,244,N-630,national,0,1,0
244,245,N-630,national,0,0,0
245,246,N-630,national,0,0,0
246,247,N-630,national,0,1,0
247,248,N-630,national,1,1,0
248,249,N-630,national,0,1,0
249,250,N-630,national,1,1,1
250,251,N-630,national,0,1,0
251,252,N-630,national,0,0,0
252,253,N-630,national,0,0,1
253,254,N-630,national,0,1,1
254,255,N-630,national,0,1,0
255,256,N-630,national,0,0,1
256,257,N-630,national,0,1,1
257,258,N-630,national,0,0,0
258,259,N-630,national,0,0,0
259,260,N-630,national,0,0,1
260,261,N-630,national,0,1,0
261,262,N-630,national,0,1,1
262,263,N-630,national,0,1,0
263,264,N-630,national,0,1,0
264,265,N-630,national,0,1,0
265,266,N-630,national,0,1,1
266,267,N-630,national,0,1,0
267,268,N-630,national,0,1,0
268,269,N-630,national,0,1,0
269,270,N-630,national,0,0,1
270,271,N-630,national,0,1,0
271,272,N-630,national,0,1,0
272,273,N-630,national,0,0,1
273,274,N-630,national,0,1,1
274,275,N-630,national,0,1,1
275,276,N-630,national,0,1,0
276,277,N-630,national,1,1,0
277,278,N-630,national,0,0,1
278,279,N-630,national,0,0,0
279,280,N-630,national,0,1,1
280,281,N-630,national,0,1,0
281,282,N-630,national,0,0,1
282,283,N-630,national,0,0,1
283,284,N-630,national,0,1,0
284,285,N-630,national,1,0,0
285,286,N-630,national,0,1,0
286,287,N-630,national,0,0,0
287,288,N-630,national,0,1,1
288,289,N-630,national,0,1,0
289,290,N-630,national,1,0,0
290,291,N-630,national,0,1,1
291,292,N-630,national,0,1,0
292,293,N-630,national,0,1,0
293,294,N-630,national,0,0,0
294,295,N-630,national,0,1,0
295,296,N-630,national,0,0,0
296,297,N-630,national,0,1,0
297,298,N-630,national,0,1,1
298,299,N-630,national,0,0,0
299,300,N-630,national,0,1,0
300,301,N-630,national,0,0,0
301,302,N-630,national,0,1,0
302,303,N-630,national,0,0,0
303,304,N-630,national,0,0,0
304,305,N-630,national,0,0,0
305,306,N-630,national,0,1,0
306,307,N-630,national,0,1,0
307,308,N-630,national,0,0,1
308,309,N-630,national,1,0,0
309,310,N-630,national,0,1,1
310,311,N-630,national,0,0,1
311,312,N-630,national,0,1,0
312,313,N-630,national,1,1,0
313,314,N-630,national,0,1,1
314,315,N-630,national,0,1,0
315,316,N-630,national,0,1,1
316,317,N-630,national,0,0,1
317,318,N-630,national,0,0,0
318,319,N-630,national,0,1,1
319,320,N-630,national,0,0,0
320,321,N-630,national,0,1,1
321,322,N-630,national,0,0,1
322,323,N-630,national,0,1,1
323,324,N-630,national,0,0,1
324,325,N-630,national,0,0,0
325,326,N-630,national,0,0,0
326,327,N-630,national,0,1,0
327,328,N-630,national,0,1,0
328,329,N-630,national,0,1,0
329,330,N-630,national,1,1,0
330,331,N-630,national,0,1,0
331,332,N-630,national,0,1,0
332,333,N-630,national,0,0,0
333,334,N-630,national,0,0,1
334,335,N-630,national,0,1,1
335,336,N-630,national,0,1,0
336,337,N-630,national,0,1,1
337,338,N-630,national,0,1,0
338,339,N-630,national,0,0,1
339,340,N-630,national,0,0,0
340,341,N-630,national,0,1,0
341,342,N-630,national,0,1,0
342,343,N-630,national,1,1,1
343,344,N-630,national,0,0,0
344,345,N-630,national,0,0,0
345,346,N-630,national,0,0,1
346,347,N-630,national,0,0,0
347,348,N-630,national,0,1,0
348,349,N-630,national,0,0,0
349,350,N-630,national,1,1,0
350,351,N-630,national,0,0,1
351,352,N-630,national,0,0,0
352,353,N-630,national,0,1,0
353,354,N-630,national,0,1,0
354,355,N-630,national,0,1,0
355,356,N-630,national,0,1,0
356,357,N-630,national,0,1,0
357,358,N-630,national,0,0,0
358,359,N-630,national,0,1,1
359,360,N-630,national,0,1,1
360,361,N-630,national,0,1,0
361,362,N-630,national,0,0,0
362,363,N-630,national,1,1,0
363,364,N-630,national,0,0,1
364,365,N-630,national,0,1,1
365,366,N-630,national,0,1,0
366,367,N-630,national,0,1,0
367,368,N-630,national,1,0,0
368,369,N-630,national,0,1,0
369,370,N-630,national,0,1,0
370,371,N-630,national,0,1,0
371,372,N-630,national,0,1,1
372,373,N-630,national,0,1,1
373,374,N-630,national,0,1,0
374,375,N-630,national,0,1,1
375,376,N-630,national,0,0,0
376,377,N-630,national,0,0,0
377,378,N-630,national,1,0,0
378,379,N-630,national,0,0,0
379,380,N-630,national,0,0,0
380,381,N-630,national,0,1,1
381,382,N-630,national,0,1,0
382,383,N-630,national,1,0,1
383,384,N-630,national,0,0,1
384,385,N-630,national,0,1,0
385,386,N-630,national,0,0,0
386,387,N-630,national,0,1,0
387,388,N-630,national,1,1,0
388,389,N-630,national,0,1,0
389,390,N-630,national,0,1,1
390,391,N-630,national,1,1,0
391,392,N-630,national,0,1,0
392,393,N-630,national,0,0,0
393,394,N-630,national,0,1,1
394,395,N-630,national,0,1,0
395,396,N-630,national,1,1,0
396,397,N-630,national,0,0,0
397,398,N-630,national,0,1,1
398,399,N-630,national,0,1,1
399,400,N-630,national,0,0,0
400,401,N-630,national,0,0,0
401,402,N-630,national,0,1,0
402,403,N-630,national,0,1,0
403,404,N-630,national,0,1,0
404,405,N-630,national,1,1,0
405,406,N-630,national,0,1,1
406,407,N-630,national,0,1,0
407,408,N-630,national,1,1,0
408,409,N-630,national,0,0,1
409,410,N-630,national,0,1,1
410,411,N-630,national,0,1,0
411,412,N-630,national,0,0,0
412,413,N-630,national,0,1,0
413,414,N-630,national,0,1,0
414,415,N-630,national,0,1,1
415,416,N-630,national,0,0,0
416,417,N-630,national,0,1,0
417,418,N-630,national,0,1,1
418,419,N-630,national,0,1,1
419,420,N-630,national,0,1,1
420,421,N-630,national,0,0,1
421,422,N-630,national,0,0,0
422,423,N-630,national,0,1,0
423,424,N-630,national,0,1,1
424,425,N-630,national,0,1,0
425,426,N-630,national,0,0,1
426,427,N-630,national,0,1,1
427,428,N-630,national,0,0,1
428,429,N-630,national,0,0,0
429,430,N-630,national,0,0,0
430,431,N-630,national,0,0,0
431,432,N-630,national,0,1,0
432,433,N-630,national,0,0,0
433,434,N-630,national,1,0,0
434,435,N-630,national,0,1,1
435,436,N-630,national,0,1,1
436,437,N-630,national,0,1,0
437,438,N-630,national,0,0,0
438,439,N-630,national,1,1,0
439,440,N-630,national,0,0,0
440,441,N-630,national,0,1,1
441,442,N-630,national,0,1,0
442,443,N-630,national,0,0,0
443,444,N-630,national,0,1,1
444,445,N-630,national,0,1,0
445,446,N-630,national,0,1,0
446,447,N-630,national,0,1,0
447,448,N-630,national,0,0,1
448,449,N-630,national,0,1,0
449,450,N-630,national,0,1,0
450,451,N-630,national,0,0,1
451,452,N-630,national,0,0,0
452,453,N-630,national,0,0,0
453,454,N-630,national,0,0,0
454,455,N-630,national,0,1,1
455,456,N-630,national,0,1,0
456,457,N-630,national,0,1,0
457,458,N-630,national,0,0,0
458,459,N-630,national,0,0,0
459,460,N-630,national,0,0,0
460,461,N-630,national,1,0,0
461,462,N-630,national,0,0,1
462,463,N-630,national,0,1,1
463,464,N-630,national,0,1,0
464,465,N-630,national,0,0,0
465,466,N-630,national,0,1,0
466,467,N-630,national,0,0,0
467,468,N-630,national,0,1,1
468,469,N-630,national,0,0,0
469,470,N-630,national,0,1,0
470,471,N-630,national,0,1,0
471,472,N-630,national,0,0,0
472,473,N-630,national,0,1,1
473,474,N-630,national,1,0,1
474,475,N-630,national,0,1,1
475,476,N-630,national,1,0,0
476,477,N-630,national,0,0,0
477,478,N-630,national,0,1,1
478,479,N-630,national,0,0,0
479,480,N-630,national,0,1,1
480,481,N-630,national,0,0,0
481,482,N-630,national,0,1,0
482,483,N-630,national,0,1,0
483,484,N-630,national,0,0,1
484,485,N-630,national,0,1,1
485,486,N-630,national,0,0,1
486,487,N-630,national,0,1,1
487,488,N-630,national,0,0,0
488,489,N-630,national,0,1,0
489,490,N-630,national,0,0,1
490,491,N-630,national,0,1,0
491,492,N-630,national,0,1,0
492,493,N-630,national,0,1,0
493,494,N-630,national,0,1,0
494,495,N-630,national,0,1,0
495,496,N-630,national,0,0,0
496,497,N-630,national,0,1,0
497,498,N-630,national,1,0,1
498,499,N-630,national,0,1,0
499,500,N-630,national,0,1,0
500,501,N-630,national,0,0,1
501,502,N-630,national,0,0,0
502,503,N-630,national,0,1,0
503,504,N-630,national,0,0,0
504,505,N-630,national,0,0,0
505,506,N-630,national,0,1,0
506,507,N-630,national,0,1,0
507,508,N-630,national,0,1,0
508,509,N-630,national,0,1,0
509,510,N-630,national,0,1,1
510,511,N-630,national,1,1,0
511,512,N-630,national,0,1,1
512,513,N-630,national,0,1,0
513,514,N-630,national,0,1,0
514,515,N-630,national,0,1,0
515,516,N-630,national,0,1,0
516,517,N-630,national,1,0,0
517,518,N-630,national,0,1,0
518,519,N-630,national,0,1,1
519,520,N-630,national,0,1,0
520,521,N-630,national,1,1,1
521,522,N-630,national,0,0,1
522,523,N-630,national,0,0,0
523,524,N-630,national,0,1,0
524,525,N-630,national,0,1,0
525,526,N-630,national,0,1,0
526,527,N-630,national,0,1,0
527,528,N-630,national,0,1,0
528,529,N-630,national,1,1,1
529,530,N-630,national,0,0,0
530,531,N-630,national,0,1,1
531,532,N-630,national,1,1,0
532,533,N-630,national,0,0,0
533,534,N-630,national,0,1,0
534,535,N-630,national,0,1,1
535,536,N-630,national,0,0,0
536,537,N-630,national,0,1,0
537,538,N-630,national,0,1,1
538,539,N-630,national,0,0,0
539,540,N-630,national,0,0,0
540,541,N-630,national,0,1,0
541,542,N-630,national,0,0,1
542,543,N-630,national,0,1,1
543,544,N-630,national,0,1,0
544,545,N-630,national,0,1,0
545,546,N-630,national,0,0,0
546,547,N-630,national,0,0,1
547,548,N-630,national,0,1,0
548,549,N-630,national,0,0,0
549,550,N-630,national,0,0,1
550,551,N-630,national,0,1,0
551,552,N-630,national,1,1,0
552,553,N-630,national,0,0,0
553,554,N-630,national,0,1,0
554,555,N-630,national,0,0,0
555,556,N-630,national,0,1,0
556,557,N-630,national,0,1,1
557,558,N-630,national,0,0,0
558,559,N-630,national,1,1,0
559,560,N-630,national,0,0,0
560,561,N-630,national,0,1,0
561,562,N-630,national,0,1,1
562,563,N-630,national,0,1,1
563,564,N-630,national,0,0,1
564,565,N-630,national,0,1,0
565,566,N-630,national,0,0,0
566,567,N-630,national,0,0,0
567,568,N-630,national,0,1,0
568,569,N-630,national,0,1,1
569,570,N-630,national,0,1,1
570,571,N-630,national,1,1,0
571,572,N-630,national,0,1,1
572,573,N-630,national,0,1,0
573,574,N-630,national,0,1,1
574,575,N-630,national,1,1,0
575,576,N-630,national,0,1,0
576,577,N-630,national,0,1,0
577,578,N-630,national,0,1,0
578,579,N-630,national,0,1,0
579,580,N-630,national,0,1,1
580,581,N-630,national,0,0,1
581,582,N-630,national,0,1,1
582,583,N-630,national,0,1,0
583,584,N-630,national,0,1,0
584,585,N-630,national,0,1,0
585,586,N-630,national,0,0,1
586,587,N-630,national,0,0,0
587,588,N-630,national,0,1,0
588,589,N-630,national,0,0,0
589,590,N-630,national,0,1,0
590,591,N-630,national,0,1,0
591,592,N-630,national,0,1,0
592,593,N-630,national,0,0,0
593,594,N-630,national,0,1,1
594,595,N-630,national,0,1,0
595,596,N-630,national,0,0,1
596,597,N-630,national,0,0,0
597,598,N-630,national,0,0,0
598,599,N-630,national,0,1,0
599,600,N-630,national,0,1,0
600,601,N-630,national,1,0,1
601,602,N-630,national,0,0,0
602,603,N-630,national,0,1,1
603,604,N-630,national,0,1,0
604,605,N-630,national,1,1,1
605,606,N-630,national,1,1,1
606,607,N-630,national,0,1,0
607,608,N-630,national,0,1,0
608,609,N-630,national,0,1,0
609,610,N-630,national,0,1,1
610,611,N-630,national,0,0,0
611,612,N-630,national,0,1,0
612,613,N-630,national,0,1,0
613,614,N-630,national,0,1,0
614,615,N-630,national,0,1,0
615,616,N-630,national,0,1,0
616,617,N-630,national,0,1,0
617,618,N-630,national,0,0,0
618,619,N-630,national,0,1,0
619,620,N-630,national,0,1,0
620,621,N-630,national,0,1,0
621,622,N-630,national,0,1,1
622,623,N-630,national,0,1,1
623,624,N-630,national,0,0,0
624,625,N-630,national,0,1,0
625,626,N-630,national,1,1,0
626,627,N-630,national,0,1,0
627,628,N-630,national,0,0,0
628,629,N-630,national,0,0,0
629,630,N-630,national,0,1,0
630,631,N-630,national,0,1,0
631,632,N-630,national,0,1,1
632,633,N-630,national,0,1,0
633,634,N-630,national,0,1,1
634,635,N-630,national,1,1,0
635,636,N-630,national,1,1,1
636,637,N-630,national,0,1,0
637,638,N-630,national,1,1,0
638,639,N-630,national,0,1,0
639,640,N-630,national,0,1,1
640,641,N-630,national,1,0,1
641,642,N-630,national,0,0,0
642,643,N-630,national,0,1,0
643,644,N-630,national,0,0,0
644,645,N-630,national,0,1,0
645,646,N-630,national,1,1,0
646,647,N-630,national,0,1,1
647,648,N-630,national,0,1,0
648,649,N-630,national,0,0,0
649,650,N-630,national,0,1,0
650,651,N-630,national,1,1,1
651,652,N-630,national,0,0,0
652,653,N-630,national,0,1,0
653,654,N-630,national,0,1,0
654,655,N-630,national,0,1,0
655,656,N-630,national,0,1,0
656,657,N-630,national,0,1,0
657,658,N-630,national,0,1,1
658,659,N-630,national,0,1,0
659,660,N-630,national,0,1,1
660,661,N-630,national,0,1,0
661,662,N-630,national,0,1,0
662,663,N-630,national,0,1,0
663,664,N-630,national,0,1,0
664,665,N-630,national,0,1,0
665,666,N-630,national,0,1,1
666,667,N-630,national,0,0,0
667,668,N-630,national,0,1,1
668,669,N-630,national,0,1,0
669,670,N-630,national,0,1,1
670,671,N-630,national,0,1,0
671,672,N-630,national,1,1,1
672,673,N-630,national,0,0,1
673,674,N-630,national,1,1,1
674,675,N-630,national,0,0,0
675,676,N-630,national,0,1,0
676,677,N-630,national,0,1,1
677,678,N-630,national,1,1,0
678,679,N-630,national,0,0,0
679,680,N-630,national,0,0,0
680,681,N-630,national,0,1,0
681,682,N-630,national,0,1,0
682,683,N-630,national,0,1,0
683,684,N-630,national,0,0,0
684,685,N-630,national,1,0,1
685,686,N-630,national,0,0,1
686,687,N-630,national,0,0,0
687,688,N-630,national,0,0,0
688,689,N-630,national,0,1,0
689,690,N-630,national,0,1,0
690,691,N-630,national,0,1,0
691,692,N-630,national,0,0,1
692,693,N-630,national,0,0,1
693,694,N-630,national,0,0,0
694,695,N-630,national,0,1,0
695,696,N-630,national,0,1,0
696,697,N-630,national,0,1,1
697,698,N-630,national,0,1,0
698,699,N-630,national,0,0,0
699,700,N-630,national,0,1,0
700,701,N-630,national,1,1,0
701,702,N-630,national,0,0,0
702,703,N-630,national,0,1,0
703,704,N-630,national,0,0,1
704,705,N-630,national,0,1,1
705,706,N-630,national,0,1,0
706,707,N-630,national,0,1,0
707,708,N-630,national,0,0,0
708,709,N-630,national,0,0,1
709,710,N-630,national,0,1,0
710,711,N-630,national,0,1,0
711,712,N-630,national,0,1,0
712,713,N-630,national,0,0,0
713,714,N-630,national,0,1,1
714,715,N-630,national,0,1,1
715,716,N-630,national,0,1,1
716,717,N-630,national,0,1,0
717,718,N-630,national,0,1,0
718,719,N-630,national,0,0,0
719,720,N-630,national,0,1,0
720,721,N-630,national,0,0,0
721,722,N-630,national,0,1,1
722,723,N-630,national,0,1,0
723,724,N-630,national,1,0,0
724,725,N-630,national,0,0,0
725,726,N-630,national,0,1,0
726,727,N-630,national,0,1,0
727,728,N-630,national,0,0,0
728,729,N-630,national,0,1,0
729,730,N-630,national,0,1,0
730,731,N-630,national,0,0,0
731,732,N-630,national,0,1,0
732,733,N-630,national,0,0,1
733,734,N-630,national,0,1,0
734,735,N-630,national,1,0,0
735,736,N-630,national,0,0,0
736,737,N-630,national,0,0,0
737,738,N-630,national,0,0,0
738,739,N-630,national,0,1,0
739,740,N-630,national,1,1,0
740,741,N-630,national,0,0,0
741,742,N-630,national,0,1,0
742,743,N-630,national,0,1,0
743,744,N-630,national,0,1,1
744,745,N-630,national,0,1,0
745,746,N-630,national,1,0,0
746,747,N-630,national,0,0,0
747,748,N-630,national,0,0,0
748,749,N-630,national,0,1,1
749,750,N-630,national,0,1,1
750,751,N-630,national,0,1,0
751,752,N-630,national,0,1,0
752,753,N-630,national,0,1,0
753,754,N-630,national,0,1,1
754,755,N-630,national,0,1,1
755,756,N-630,national,0,1,0
756,757,N-630,national,0,0,1
757,758,N-630,national,0,0,0
758,759,N-630,national,0,1,0
759,760,N-630,national,0,0,1
760,761,N-630,national,0,1,0
761,762,N-630,national,0,0,0
762,763,N-630,national,0,0,0
763,764,N-630,national,0,0,0
764,765,N-630,national,0,1,0
765,766,N-630,national,0,1,0
766,767,N-630,national,0,1,1
767,768,N-630,national,0,0,0
768,769,N-630,national,0,0,1
769,770,N-630,national,0,1,0
770,771,N-630,national,0,0,0
771,772,N-630,national,0,1,0
772,773,N-630,national,0,1,0
773,774,N-630,national,0,0,0
774,775,N-630,national,0,1,1
775,776,N-630,national,0,1,0
776,777,N-630,national,1,1,0
777,778,N-630,national,0,1,0
778,779,N-630,national,0,1,0
779,780,N-630,national,1,0,1
780,781,N-630,national,0,1,0
781,782,N-630,national,0,1,1
782,783,N-630,national,1,0,1
783,784,N-630,national,0,1,0
784,785,N-630,national,0,1,0
785,786,N-630,national,1,1,0
786,787,N-630,national,0,1,1
787,788,N-630,national,0,1,1
788,789,N-630,national,0,1,0
789,790,N-630,national,0,1,0
790,791,N-630,national,0,1,1
791,792,N-630,national,0,0,0
792,793,N-630,national,0,0,1
793,794,N-630,national,1,0,0
794,795,N-630,national,0,0,0
795,796,N-630,national,0,1,0
796,797,N-630,national,0,1,0
797,798,N-630,national,0,1,0
798,799,N-630,national,0,1,0
799,800,N-630,national,0,1,0
800,801,N-630,national,0,1,0
801,802,N-630,national,0,0,0
802,803,N-630,national,0,1,0
803,804,N-630,national,0,1,0
804,805,N-630,national,0,1,1
805,806,N-630,national,0,0,1
806,807,N-630,national,0,0,0
807,808,N-630,national,0,1,1
808,809,N-630,national,0,1,0
809,810,N-630,national,1,1,0
810,811,N-630,national,0,0,0
811,812,N-630,national,0,1,0
812,813,N-630,national,0,0,0
813,814,N-630,national,0,0,0
814,815,N-630,national,1,1,0
815,816,N-630,national,0,0,0
816,817,N-630,national,0,1,0
817,818,N-630,national,0,0,0
818,819,N-630,national,0,1,0
819,820,N-630,national,1,1,0
820,821,N-630,national,1,1,0
821,822,N-630,national,0,0,0
822,823,N-630,national,0,1,0
823,824,N-630,national,0,0,0
824,825,N-630,national,0,0,0
142,143,N-630A,national,0,0,0
143,144,N-630A,national,0,1,0
144,145,N-630A,national,0,1,0
145,146,N-630A,national,0,1,0
146,147,N-630A,national,1,1,0
147,148,N-630A,national,1,0,1
148,149,N-630A,national,0,1,0
149,150,N-630A,national,0,1,0
150,151,N-630A,national,0,1,0
151,152,N-630A,national,0,0,0
152,153,N-630A,national,0,1,0
153,154,N-630A,national,0,1,0
154,155,N-630A,national,0,0,0
155,156,N-630A,national,0,0,1
156,157,N-630A,national,0,0,0
157,158,N-630A,national,0,1,0
158,159,N-630A,national,0,1,0
159,160,N-630A,national,0,1,0
160,161,N-630A,national,0,1,0
161,162,N-630A,national,0,0,0
162,163,N-630A,national,0,1,0
163,164,N-630A,national,0,0,0
164,165,N-630A,national,0,1,0
165,166,N-630A,national,0,0,0
166,167,N-630A,national,0,1,0
167,168,N-630A,national,0,1,1
168,169,N-630A,national,0,1,1
169,170,N-630A,national,0,1,1
170,171,N-630A,national,1,1,1
171,172,N-630A,national,0,0,0
172,173,N-630A,national,0,1,0
173,174,N-630A,national,1,0,1
174,175,N-630A,national,0,1,0
175,176,N-630A,national,0,0,0
176,177,N-630A,national,0,1,0
177,178,N-630A,national,0,0,0
178,179,N-630A,national,0,1,0
179,180,N-630A,national,0,1,1
180,181,N-630A,national,0,1,1
181,182,N-630A,national,0,1,1
182,183,N-630A,national,0,1,0
183,184,N-630A,national,0,1,0
184,185,N-630A,national,0,1,0
185,186,N-630A,national,0,1,0
186,187,N-630A,national,0,0,0
187,188,N-630A,national,0,1,0
188,189,N-630A,national,0,1,1
189,190,N-630A,national,0,1,0
190,191,N-630A,national,0,1,0
191,192,N-630A,national,0,0,0
192,193,N-630A,national,0,1,0
193,194,N-630A,national,0,1,0
194,195,N-630A,national,0,1,0
195,196,N-630A,national,0,1,0
196,197,N-630A,national,0,1,0
197,198,N-630A,national,0,1,0
198,199,N-630A,national,0,1,1
199,200,N-630A,national,0,0,1
200,201,N-630A,national,0,0,0
201,202,N-630A,national,0,1,1
202,203,N-630A,national,1,0,0
203,204,N-630A,national,0,1,1
204,205,N-630A,national,1,0,0
205,206,N-630A,national,0,0,0
206,207,N-630A,national,0,1,0
207,208,N-630A,national,0,0,0
208,209,N-630A,national,0,1,0
209,210,N-630A,national,0,0,0
210,211,N-630A,national,0,1,1
211,212,N-630A,national,1,1,0
212,213,N-630A,national,0,1,0
213,214,N-630A,national,0,0,1
214,215,N-630A,national,0,0,0
215,216,N-630A,national,0,0,0
216,217,N-630A,national,0,0,1
217,218,N-630A,national,0,1,0
218,219,N-630A,national,0,1,1
219,220,N-630A,national,0,0,1
220,221,N-630A,national,0,1,0
221,222,N-630A,national,1,0,1
222,223,N-630A,national,0,0,1
223,224,N-630A,national,0,1,0
224,225,N-630A,national,0,0,1
225,226,N-630A,national,0,1,1
226,227,N-630A,national,0,0,0
227,228,N-630A,national,0,1,0
228,229,N-630A,national,0,1,1
229,230,N-630A,national,0,1,1
230,231,N-630A,national,0,1,0
231,232,N-630A,national,0,0,0
232,233,N-630A,national,0,0,0
233,234,N-630A,national,0,1,0
234,235,N-630A,national,0,1,1
235,236,N-630A,national,0,1,1
236,237,N-630A,national,0,0,1
237,238,N-630A,national,0,1,1
238,239,N-630A,national,0,1,0
239,240,N-630A,national,0,1,1
240,241,N-630A,national,0,0,0
241,242,N-630A,national,1,0,0
242,243,N-630A,national,0,1,1
243,244,N-630A,national,0,0,0
244,245,N-630A,national,1,0,1
245,246,N-630A,national,0,0,0
246,247,N-630A,national,0,0,0
247,248,N-630A,national,0,1,1
248,249,N-630A,national,0,0,0
249,250,N-630A,national,0,1,0
250,251,N-630A,national,0,1,0
251,252,N-630A,national,0,1,0
252,253,N-630A,national,0,1,1
253,254,N-630A,national,0,0,0
254,255,N-630A,national,0,0,0
